,id,player,MIN,FG,3PT,FT,REB,AST,STL,BLK,TO,PF,PTS
20583,400489812,T. Jones,20,1-2,0-0,0-1,4,1,0,0,1,2,2
20584,400489812,C. Parsons,49,7-15,2-2,0-3,7,3,2,1,1,5,16
20585,400489812,D. Howard,39,5-10,7-13,0-0,12,1,1,3,5,3,17
20586,400489812,P. Beverley,36,4-8,4-7,0-3,2,0,4,0,0,6,12
20587,400489812,J. Harden,47,12-28,10-11,7-12,10,6,6,1,4,5,41
20588,400489812,D. Motiejunas,8,0-1,0-0,0-0,3,0,0,0,1,1,0
20589,400489812,O. Asik,16,0-0,0-0,0-0,3,1,0,0,0,2,0
20590,400489812,J. Lin,34,7-17,10-12,2-7,3,1,2,0,0,2,26
20591,400489812,J. Hamilton,16,2-8,0-0,0-3,4,0,0,0,1,1,4
20592,400489828,T. Jones,21,4-7,0-1,0-1,3,0,1,2,1,3,8
20593,400489828,C. Parsons,46,6-17,4-4,3-7,6,4,2,0,2,2,19
20594,400489828,D. Howard,33,4-12,1-6,0-0,10,0,0,1,2,4,9
20595,400489828,P. Beverley,25,1-4,0-0,0-1,2,3,2,0,0,5,2
20596,400489828,J. Harden,44,9-21,7-7,3-7,8,9,1,1,3,1,28
20597,400489828,D. Motiejunas,8,0-1,3-6,0-0,1,0,0,0,0,1,3
20598,400489828,O. Asik,15,2-4,3-4,0-0,5,0,0,0,1,0,7
20599,400489828,J. Lin,24,3-6,2-2,0-3,4,2,1,0,3,2,8
20600,400489828,J. Hamilton,9,0-2,3-4,0-2,3,0,0,0,0,1,3
20601,400489828,F. Garcia,17,4-5,0-0,3-4,3,0,0,1,1,3,11
20602,400489828,S. Ibaka,37,6-14,0-0,0-1,16,1,0,4,3,3,12
20603,400489828,K. Durant,42,12-22,13-16,5-8,5,4,0,1,3,3,42
20604,400489828,P. Jones,22,0-4,0-0,0-3,6,0,0,0,0,2,0
20605,400489828,S. Adams,24,1-2,0-0,0-0,8,0,0,2,0,4,2
20606,400489828,R. Westbrook,30,6-14,11-14,1-4,4,7,4,0,5,2,24
20607,400489828,N. Collison,2,0-0,0-0,0-0,0,0,0,0,0,3,0
20608,400489828,C. Butler,29,4-10,0-0,3-7,5,0,0,0,1,3,11
20609,400489828,H. Thabeet,8,0-0,0-0,0-0,1,0,0,0,0,2,0
20610,400489828,D. Fisher,23,1-4,3-4,1-3,2,5,0,0,0,1,6
20611,400489828,R. Jackson,21,4-8,0-0,1-3,1,1,1,0,1,1,9
20612,400489828,J. Lamb,3,0-2,0-0,0-0,1,0,0,0,0,1,0
20613,400489862,T. Jones,25,5-7,1-1,1-1,4,0,2,0,1,1,12
20614,400489862,C. Parsons,38,4-9,1-2,0-1,1,5,4,0,2,2,9
20615,400489862,D. Howard,38,9-12,3-6,0-0,14,5,0,2,2,3,21
20616,400489862,P. Beverley,36,5-14,4-4,1-5,0,5,3,1,2,3,15
20617,400489862,J. Harden,43,7-16,11-12,5-12,3,1,1,0,4,3,30
20618,400489862,D. Motiejunas,17,3-5,0-0,1-2,4,0,0,0,1,2,7
20619,400489862,O. Asik,10,2-3,0-2,0-0,6,0,0,0,0,1,4
20620,400489862,J. Lin,26,2-7,1-1,1-2,1,2,1,0,3,4,6
20621,400489862,J. Hamilton,7,0-2,0-0,0-0,1,0,0,1,0,2,0
20622,400489862,C. Bosh,34,7-12,2-2,2-6,8,0,2,1,1,1,18
20623,400489862,L. James,43,8-17,7-8,1-3,5,6,2,0,5,3,24
20624,400489862,G. Oden,13,0-2,0-0,0-0,6,0,0,0,1,4,0
20625,400489862,M. Chalmers,19,3-9,0-0,0-3,0,4,1,0,5,4,6
20626,400489862,D. Wade,34,10-15,4-7,0-0,3,6,2,1,1,1,24
20627,400489862,C. Andersen,21,2-3,2-2,0-0,7,0,0,1,0,1,6
20628,400489862,S. Battier,21,1-2,2-3,1-2,1,1,1,0,0,2,5
20629,400489862,T. Douglas,2,0-1,0-0,0-0,0,0,0,0,0,0,0
20630,400489862,N. Cole,25,2-6,0-0,1-2,0,4,1,0,0,4,5
20631,400489862,R. Allen,29,7-11,7-7,4-6,1,0,0,0,0,1,25
20632,400489873,M. Williams,20,1-6,2-2,1-3,2,3,1,0,1,0,5
20633,400489873,D. Favors,25,6-11,3-3,0-0,4,1,1,1,0,1,15
20634,400489873,R. Jefferson,23,2-7,3-3,1-5,2,1,0,0,0,3,8
20635,400489873,G. Hayward,29,5-8,1-2,0-0,4,3,3,0,3,2,11
20636,400489873,T. Burke,36,4-13,1-1,1-2,3,5,1,0,2,2,10
20637,400489873,J. Evans,22,1-4,0-0,0-0,2,0,1,1,0,2,2
20638,400489873,R. Gobert,5,1-2,0-0,0-0,3,0,0,0,0,0,2
20639,400489873,E. Kanter,25,4-8,1-2,0-0,9,2,0,0,6,4,9
20640,400489873,D. Garrett,8,1-4,0-0,1-3,1,2,0,0,0,0,3
20641,400489873,J. Lucas III,12,1-7,0-0,0-3,1,2,1,0,0,0,2
20642,400489873,A. Burks,18,6-9,3-4,0-1,1,2,1,1,4,5,15
20643,400489873,I. Clark,10,1-2,0-0,0-1,0,0,0,0,1,5,2
20644,400489873,B. Rush,8,1-2,0-1,0-0,2,0,0,1,2,1,2
20645,400489873,T. Jones,38,11-15,5-7,3-4,5,1,1,4,0,1,30
20646,400489873,C. Parsons,29,3-5,0-0,0-2,2,7,1,2,1,3,6
20647,400489873,O. Asik,28,5-12,2-4,0-0,11,0,0,1,1,3,12
20648,400489873,P. Beverley,32,6-9,5-5,2-4,7,3,1,1,3,1,19
20649,400489873,J. Harden,27,5-10,3-3,2-4,1,5,0,0,1,3,15
20650,400489873,D. Motiejunas,28,3-7,0-2,1-3,11,3,2,1,5,6,7
20651,400489873,I. Canaan,8,1-4,0-0,1-2,1,2,2,0,1,0,3
20652,400489873,J. Lin,29,7-10,2-3,1-2,4,9,0,2,5,2,17
20653,400489873,J. Hamilton,19,5-7,2-2,3-4,4,1,0,1,2,3,15
20654,400489873,F. Garcia,2,0-0,0-0,0-0,0,0,0,0,0,0,0
20655,400489892,K. Love,30,10-19,4-4,5-9,6,5,1,2,1,2,29
20656,400489892,G. Dieng,38,6-16,10-11,0-0,21,4,1,0,0,3,22
20657,400489892,C. Brewer,17,0-3,0-0,0-2,0,0,1,0,1,1,0
20658,400489892,R. Rubio,25,2-6,0-0,1-2,2,8,0,0,2,1,5
20659,400489892,K. Martin,20,2-5,1-2,1-3,1,1,1,0,2,2,6
20660,400489892,L. Mbah a Moute,25,5-7,0-2,1-1,3,1,1,1,1,0,11
20661,400489892,D. Cunningham,18,2-4,0-0,0-0,2,3,0,0,0,2,4
20662,400489892,S. Muhammad,6,1-2,1-2,0-0,1,0,0,0,0,0,3
20663,400489892,R. Hummel,10,1-2,0-0,1-1,1,0,0,0,0,2,3
20664,400489892,C. Budinger,27,5-14,0-0,1-5,2,2,1,0,0,3,11
20665,400489892,J.J. Barea,15,1-5,2-2,0-2,1,3,0,0,4,0,4
20666,400489892,A. Shved,9,3-4,0-0,2-3,0,1,0,0,3,0,8
20667,400489892,T. Jones,23,4-9,2-2,0-4,7,4,0,3,0,3,10
20668,400489892,C. Parsons,34,8-15,1-1,2-5,9,5,2,0,2,1,19
20669,400489892,O. Asik,27,4-4,4-5,0-0,5,3,0,4,2,4,12
20670,400489892,P. Beverley,25,5-10,0-0,4-7,2,3,2,0,1,3,14
20671,400489892,J. Harden,36,9-16,4-4,6-10,5,8,1,0,7,1,28
20672,400489892,D. Motiejunas,26,9-11,1-1,1-2,6,0,1,0,1,1,20
20673,400489892,O. Casspi,19,3-6,0-2,1-3,6,2,2,0,1,1,7
20674,400489892,I. Canaan,3,2-3,0-0,1-2,0,0,0,0,0,1,5
20675,400489892,J. Lin,30,4-7,2-2,1-3,3,10,1,0,1,3,11
20676,400489892,J. Hamilton,16,1-4,1-2,0-2,1,1,2,0,0,2,3
20677,400489920,T. Jones,32,9-15,0-1,0-2,7,2,0,0,1,2,18
20678,400489920,C. Parsons,38,3-11,3-4,2-4,4,4,0,1,2,2,11
20679,400489920,D. Howard,33,4-9,2-4,0-0,10,4,2,1,2,5,10
20680,400489920,P. Beverley,34,3-10,0-0,2-7,4,0,0,1,1,3,8
20681,400489920,J. Harden,39,11-19,5-7,4-7,3,5,1,1,3,4,31
20682,400489920,D. Motiejunas,16,2-5,0-0,0-1,4,2,0,0,0,2,4
20683,400489920,O. Asik,15,1-2,0-0,0-0,4,1,0,3,1,3,2
20684,400489920,J. Lin,20,4-6,0-2,2-2,4,3,1,0,2,1,10
20685,400489920,J. Hamilton,13,2-5,0-0,2-4,2,1,1,0,0,2,6
20686,400489920,J. McRoberts,34,5-10,0-1,1-3,3,4,0,0,1,3,11
20687,400489920,M. Kidd-Gilchrist,24,1-4,4-5,0-0,7,0,2,0,0,2,6
20688,400489920,A. Jefferson,42,8-17,4-6,0-1,11,2,1,1,2,4,20
20689,400489920,K. Walker,39,7-19,6-6,2-6,4,3,0,1,3,1,22
20690,400489920,G. Henderson,31,5-13,2-2,1-5,1,1,0,1,1,1,13
20691,400489920,C. Zeller,14,4-5,2-2,0-0,4,0,1,0,1,1,10
20692,400489920,B. Biyombo,6,0-1,0-0,0-0,5,0,0,0,0,1,0
20693,400489920,G. Neal,15,0-8,0-0,0-3,1,0,0,0,1,0,0
20694,400489920,L. Ridnour,9,0-3,0-0,0-1,0,0,1,1,0,2,0
20695,400489920,C. Douglas-Roberts,26,2-6,3-3,0-2,2,2,2,0,0,3,7
20696,400490012,S. Ibaka,36,11-17,3-4,2-4,9,4,2,6,0,5,27
20697,400490012,K. Durant,44,7-19,11-12,3-7,12,6,0,0,6,1,28
20698,400490012,A. Roberson,14,0-3,0-0,0-2,4,1,1,1,1,2,0
20699,400490012,S. Adams,13,1-3,0-0,0-0,2,1,0,0,1,0,2
20700,400490012,R. Jackson,36,7-14,2-2,1-5,7,7,1,0,2,2,17
20701,400490012,N. Collison,15,2-5,0-0,1-1,4,0,0,0,2,2,5
20702,400490012,C. Butler,35,4-10,2-2,3-5,4,2,0,0,0,4,13
20703,400490012,H. Thabeet,2,0-0,0-0,0-0,0,0,0,1,1,1,0
20704,400490012,D. Fisher,25,1-6,0-0,1-3,2,2,1,0,0,4,3
20705,400490012,J. Lamb,22,5-8,0-0,2-4,1,1,0,0,1,3,12
20706,400490012,T. Jones,33,7-12,2-2,0-2,11,2,2,2,1,1,16
20707,400490012,C. Parsons,41,5-17,10-11,3-9,6,3,2,0,1,4,23
20708,400490012,O. Asik,33,3-5,3-4,0-0,12,2,0,0,1,3,9
20709,400490012,J. Lin,38,3-11,0-0,2-6,3,3,0,0,1,4,8
20710,400490012,J. Harden,43,9-22,17-20,4-8,9,7,2,0,5,2,39
20711,400490012,D. Motiejunas,6,2-2,0-0,0-0,1,0,0,0,0,0,4
20712,400490012,I. Canaan,18,2-5,0-0,2-3,2,1,0,0,2,2,6
20713,400490012,F. Garcia,28,2-4,0-0,2-3,1,3,2,0,0,5,6
20714,400490026,K. Faried,38,7-17,2-2,0-0,13,1,1,2,2,4,16
20715,400490026,Q. Miller,34,8-14,0-0,3-5,6,3,1,4,2,1,19
20716,400490026,T. Mozgov,27,6-9,2-4,1-1,7,0,2,1,4,1,15
20717,400490026,A. Brooks,47,11-24,0-0,2-7,8,15,3,0,7,5,24
20718,400490026,R. Foye,35,4-11,1-2,2-4,1,2,0,0,3,3,11
20719,400490026,D. Arthur,19,3-9,1-2,0-4,9,1,1,0,1,4,7
20720,400490026,J. Vesely,19,2-4,1-1,0-0,5,1,0,1,0,1,5
20721,400490026,A. Randolph,6,1-3,0-0,0-0,1,1,0,0,0,2,2
20722,400490026,E. Fournier,39,9-16,2-2,6-10,4,4,0,0,2,3,26
20723,400490026,T. Jones,24,6-16,2-2,0-1,5,0,2,3,1,1,14
20724,400490026,C. Parsons,42,5-11,3-5,2-6,3,3,2,1,3,3,15
20725,400490026,O. Asik,43,6-11,6-11,0-0,23,1,3,3,2,1,18
20726,400490026,J. Lin,34,7-12,4-4,1-4,2,5,3,0,3,2,19
20727,400490026,J. Harden,43,9-23,11-12,3-10,4,10,4,0,5,3,32
20728,400490026,D. Motiejunas,16,0-3,0-2,0-0,3,1,1,1,0,2,0
20729,400490026,O. Casspi,11,2-3,0-0,2-3,3,1,0,0,1,1,6
20730,400490026,I. Canaan,19,5-8,1-2,4-7,1,2,0,1,0,2,15
20731,400490026,F. Garcia,32,5-11,0-2,1-5,6,1,0,1,0,4,11
20732,400490044,T. Jones,17,5-8,0-1,1-1,4,1,2,1,0,3,11
20733,400490044,C. Parsons,23,5-13,4-4,2-4,3,4,1,0,2,4,16
20734,400490044,O. Asik,24,5-8,2-2,0-0,12,1,0,0,2,1,12
20735,400490044,J. Lin,24,6-11,2-2,4-6,1,6,0,0,2,4,18
20736,400490044,J. Harden,26,1-9,8-8,0-4,4,6,1,0,1,0,10
20737,400490044,D. Motiejunas,30,4-9,3-4,0-1,4,1,0,1,1,1,11
20738,400490044,O. Casspi,12,1-4,0-0,0-2,3,1,0,0,0,0,2
20739,400490044,R. Covington,11,2-3,0-0,1-1,2,0,1,0,1,0,5
20740,400490044,I. Canaan,24,2-10,1-2,1-8,3,6,2,2,4,3,6
20741,400490044,F. Garcia,9,1-2,0-0,0-1,1,1,0,0,0,2,2
20742,400490044,T. Daniels,11,4-6,0-0,4-6,2,0,0,0,1,1,12
20743,400490044,J. Hamilton,30,4-9,1-2,2-6,8,1,2,1,1,1,11
20744,400490044,K. Faried,26,11-17,1-2,0-0,9,1,0,0,3,4,23
20745,400490044,Q. Miller,40,4-15,0-0,1-4,8,2,1,4,1,4,9
20746,400490044,T. Mozgov,25,9-13,4-4,0-1,6,1,0,2,0,1,22
20747,400490044,A. Brooks,37,5-15,2-2,1-6,5,7,2,1,3,4,13
20748,400490044,R. Foye,38,10-17,4-4,6-10,5,15,2,0,1,1,30
20749,400490044,D. Arthur,18,2-7,0-0,0-1,3,1,1,1,0,0,4
20750,400490044,J. Vesely,23,3-5,0-0,0-0,6,3,3,0,0,3,6
20751,400490044,A. Randolph,5,1-3,0-0,0-0,1,0,1,0,1,1,2
20752,400490044,E. Fournier,27,5-9,1-2,3-6,1,1,0,0,2,3,14
20753,400490056,T. Jones,29,5-11,0-0,0-0,8,1,0,2,2,3,10
20754,400490056,C. Parsons,43,11-19,1-2,4-8,7,7,4,0,3,2,27
20755,400490056,O. Asik,24,3-7,3-4,0-0,15,0,1,2,1,5,9
20756,400490056,J. Lin,24,3-10,5-6,3-6,4,1,0,0,5,5,14
20757,400490056,J. Harden,46,7-14,15-19,4-5,8,10,6,0,5,5,33
20758,400490056,D. Motiejunas,13,2-5,0-2,0-0,4,0,0,0,1,5,4
20759,400490056,O. Casspi,22,3-7,3-3,0-2,4,2,1,0,3,2,9
20760,400490056,I. Canaan,4,0-2,0-0,0-2,1,0,0,0,0,1,0
20761,400490056,F. Garcia,33,2-8,0-0,0-2,1,1,0,0,0,4,4
20762,400490056,D. Cunningham,42,7-15,6-10,0-0,13,1,1,3,0,4,20
20763,400490056,G. Dieng,38,6-13,0-0,0-0,20,3,2,2,3,3,12
20764,400490056,C. Brewer,45,19-30,11-15,2-6,2,1,6,1,2,4,51
20765,400490056,R. Hummel,29,2-8,0-0,1-3,2,3,1,0,0,2,5
20766,400490056,R. Rubio,40,5-16,6-11,0-1,5,10,1,0,6,5,16
20767,400490056,L. Mbah a Moute,27,1-8,2-2,0-1,6,1,1,2,3,3,4
20768,400490056,R. Turiaf,8,0-1,0-0,0-0,1,0,0,0,0,4,0
20769,400490056,J.J. Barea,11,1-3,2-2,0-1,1,3,1,0,1,0,4
20770,400490067,L. Babbitt,34,8-18,4-4,4-8,7,2,0,0,3,4,24
20771,400490067,D. Miller,30,3-8,0-0,0-1,0,4,2,1,0,5,6
20772,400490067,A. Ajinca,33,7-12,3-3,0-0,7,2,1,3,2,5,17
20773,400490067,A. Rivers,45,8-24,2-6,2-6,10,6,1,0,1,4,20
20774,400490067,A. Morrow,41,9-14,0-0,2-5,6,5,2,1,3,4,20
20775,400490067,J. Southerland,10,1-3,0-0,1-1,4,0,1,1,1,2,3
20776,400490067,A. Aminu,28,1-6,6-6,0-1,2,1,0,1,0,1,8
20777,400490067,J. Withey,19,2-3,2-2,0-0,3,0,0,1,0,1,6
20778,400490067,T. Jones,24,4-8,2-2,0-1,2,1,1,4,1,1,10
20779,400490067,O. Casspi,22,0-4,2-2,0-1,6,1,0,0,1,1,2
20780,400490067,D. Howard,29,5-8,3-8,0-0,6,2,1,2,1,3,13
20781,400490067,P. Beverley,33,6-12,4-4,4-8,3,4,2,1,1,5,20
20782,400490067,J. Harden,43,10-22,10-10,3-8,4,13,2,0,4,2,33
20783,400490067,D. Motiejunas,13,0-2,0-0,0-1,2,0,0,0,1,0,0
20784,400490067,O. Asik,19,2-2,5-8,0-0,8,0,0,1,2,2,9
20785,400490067,J. Lin,31,6-8,5-5,1-1,4,1,4,0,1,4,18
20786,400490067,T. Daniels,13,1-5,0-0,1-5,1,0,0,0,1,0,3
20787,400490067,J. Hamilton,12,1-3,0-0,1-2,0,1,0,0,0,1,3
20788,400490082,D. James,29,2-5,2-2,0-2,9,2,0,1,1,2,6
20789,400490082,T. Duncan,30,4-10,4-4,0-0,9,2,0,0,2,0,12
20790,400490082,A. Baynes,22,3-6,0-0,0-0,3,1,0,0,1,5,6
20791,400490082,T. Parker,26,4-9,2-2,0-0,4,1,2,0,0,0,10
20792,400490082,M. Belinelli,33,6-13,3-4,2-7,2,4,1,0,1,3,17
20793,400490082,J. Ayres,19,5-7,2-3,0-0,3,1,0,0,0,2,12
20794,400490082,A. Daye,6,0-3,0-0,0-1,1,0,0,0,0,1,0
20795,400490082,M. Bonner,7,1-3,0-0,1-1,0,0,0,0,0,1,3
20796,400490082,B. Diaw,25,5-11,0-0,1-2,6,6,0,0,0,3,11
20797,400490082,C. Joseph,22,5-10,1-1,0-0,3,5,0,0,0,4,11
20798,400490082,M. Ginobili,22,4-12,2-2,0-4,3,2,0,1,1,2,10
20799,400490082,T. Jones,40,7-12,6-7,0-1,11,1,2,0,1,1,20
20800,400490082,C. Parsons,40,7-17,5-7,2-7,7,4,0,0,0,1,21
20801,400490082,D. Howard,31,9-11,2-4,0-0,17,0,0,0,2,3,20
20802,400490082,P. Beverley,36,5-11,1-1,1-6,1,2,1,0,2,4,12
20803,400490082,J. Harden,35,4-16,8-8,0-4,2,7,1,0,1,4,16
20804,400490082,D. Motiejunas,8,0-4,0-0,0-2,1,0,0,0,0,1,0
20805,400490082,O. Asik,17,3-4,2-2,0-0,8,0,0,2,0,2,8
20806,400490082,J. Lin,19,2-7,0-0,1-2,0,4,0,0,0,0,5
20807,400490082,F. Garcia,14,1-3,0-0,0-0,3,0,0,0,0,0,2
20808,400490092,T. Jones,26,7-11,3-6,0-0,8,4,0,0,1,1,17
20809,400490092,O. Casspi,29,4-10,0-0,1-2,8,1,0,0,0,1,9
20810,400490092,D. Howard,26,1-5,5-7,0-1,4,4,0,3,3,3,7
20811,400490092,P. Beverley,22,4-6,4-5,2-3,2,2,0,0,4,0,14
20812,400490092,T. Daniels,44,8-16,0-0,6-11,1,5,0,0,1,4,22
20813,400490092,J. Powell,19,2-6,0-0,0-0,5,0,0,1,1,1,4
20814,400490092,D. Motiejunas,17,3-9,4-4,1-1,10,0,1,0,3,1,11
20815,400490092,R. Covington,4,0-2,0-0,0-2,1,0,0,0,0,1,0
20816,400490092,I. Canaan,26,1-6,0-2,0-3,1,4,1,0,0,2,2
20817,400490092,J. Hamilton,27,5-10,0-0,4-7,1,3,1,0,1,2,14
20818,400490092,D. Miller,34,4-7,0-0,1-1,3,1,2,0,0,1,9
20819,400490092,A. Ajinca,23,5-7,1-2,0-0,4,2,1,3,1,4,11
20820,400490092,J. Withey,20,3-5,0-0,0-0,6,1,1,5,1,4,6
20821,400490092,A. Rivers,44,6-11,4-5,2-3,5,8,3,0,3,2,18
20822,400490092,T. Evans,35,11-20,2-4,1-1,6,10,0,1,2,2,25
20823,400490092,A. Aminu,17,3-5,0-0,0-0,6,0,0,0,0,0,6
20824,400490092,L. Babbitt,17,3-10,1-2,1-3,8,0,1,0,1,0,8
20825,400490092,M. Ely,17,2-3,0-0,0-0,0,0,0,1,0,4,4
20826,400490092,B. Roberts,4,0-0,3-4,0-0,1,1,0,0,0,1,3
20827,400490092,A. Morrow,27,6-14,2-3,1-4,3,1,2,0,0,0,15
20828,400488886,Z. Randolph,26,1-6,0-0,0-0,7,1,0,1,1,1,2
20829,400488886,T. Prince,20,4-11,0-0,1-2,2,1,0,0,0,1,9
20830,400488886,M. Gasol,34,7-15,0-0,0-0,9,2,1,0,2,1,14
20831,400488886,M. Conley,27,7-17,0-0,0-3,2,8,2,0,3,5,14
20832,400488886,T. Allen,28,6-8,0-3,3-3,3,2,2,1,3,0,15
20833,400488886,E. Davis,8,0-2,0-0,0-0,3,0,0,0,0,0,0
20834,400488886,J. Leuer,10,1-3,0-0,0-0,3,0,0,0,1,1,2
20835,400488886,K. Koufos,14,3-4,1-4,0-0,3,0,0,0,0,2,7
20836,400488886,J. Bayless,22,2-9,1-2,0-0,4,3,0,0,1,2,5
20837,400488886,N. Calathes,5,1-3,0-0,0-0,2,1,0,0,1,0,2
20838,400488886,Q. Pondexter,22,4-9,3-3,2-4,2,3,1,1,1,0,13
20839,400488886,M. Miller,25,3-6,3-3,2-3,4,3,0,0,1,2,11
20840,400488886,K. Leonard,30,5-9,2-2,2-2,7,1,0,2,4,2,14
20841,400488886,T. Splitter,29,5-8,1-2,0-0,8,2,0,0,0,2,11
20842,400488886,T. Duncan,17,1-6,1-3,0-0,6,2,0,0,0,2,3
20843,400488886,T. Parker,31,4-14,3-4,2-3,1,9,1,0,1,0,13
20844,400488886,D. Green,23,3-7,0-0,1-3,1,1,0,2,4,0,7
20845,400488886,J. Ayres,11,1-1,0-0,0-0,2,2,0,1,2,4,2
20846,400488886,A. Baynes,2,0-0,0-0,0-0,0,0,0,0,1,1,0
20847,400488886,M. Bonner,17,3-4,0-0,2-3,2,0,0,0,1,2,8
20848,400488886,B. Diaw,20,6-9,1-2,1-3,4,1,0,1,0,2,14
20849,400488886,P. Mills,17,4-4,1-1,3-3,1,1,0,0,0,0,12
20850,400488886,M. Ginobili,24,6-9,0-0,0-1,4,5,2,0,1,2,12
20851,400488886,M. Belinelli,19,2-5,1-2,0-2,4,1,0,0,1,1,5
20852,400488938,J. Smith,29,4-8,2-2,0-0,4,0,0,0,1,5,10
20853,400488938,A. Davis,37,5-14,8-9,0-0,9,2,3,3,0,1,18
20854,400488938,A. Aminu,24,4-7,1-2,0-1,7,1,1,0,1,0,9
20855,400488938,J. Holiday,31,5-11,0-0,1-2,0,3,2,0,4,4,11
20856,400488938,E. Gordon,34,6-14,6-6,1-4,4,2,2,1,1,0,19
20857,400488938,L. Thomas,4,0-0,0-0,0-0,0,0,0,0,0,0,0
20858,400488938,G. Stiemsma,24,2-2,0-0,0-0,5,1,0,0,1,3,4
20859,400488938,A. Rivers,0,0-0,0-0,0-0,0,0,0,0,0,0,0
20860,400488938,B. Roberts,16,2-4,0-0,1-3,2,3,1,0,1,1,5
20861,400488938,A. Morrow,12,3-6,0-0,1-2,1,0,1,0,1,0,7
20862,400488938,T. Evans,30,7-12,2-2,0-1,7,4,0,1,3,3,16
20863,400488938,Z. Randolph,8,1-1,0-0,0-0,0,1,0,0,2,1,2
20864,400488938,T. Prince,17,2-4,0-0,0-0,2,1,0,1,2,1,4
20865,400488938,M. Gasol,31,4-11,3-4,0-0,1,4,1,1,3,3,11
20866,400488938,M. Conley,34,10-16,6-6,0-4,1,1,1,0,1,1,26
20867,400488938,T. Allen,22,3-6,0-0,0-1,5,1,1,1,2,1,6
20868,400488938,E. Davis,24,3-4,1-2,0-0,5,2,0,0,0,3,7
20869,400488938,J. Leuer,13,2-5,0-0,0-0,1,0,0,0,0,1,4
20870,400488938,K. Koufos,17,2-4,2-2,0-0,3,1,0,1,0,0,6
20871,400488938,J. Bayless,14,1-5,0-0,1-2,2,1,0,0,1,1,3
20872,400488938,N. Calathes,10,1-3,0-0,0-0,0,2,0,0,4,3,2
20873,400488938,Q. Pondexter,17,0-4,0-0,0-3,1,1,0,0,1,1,0
20874,400488938,J. Franklin,11,2-4,0-0,0-1,2,0,0,1,0,1,4
20875,400488938,M. Miller,24,3-4,0-0,3-4,6,2,2,0,2,3,9
20876,400489054,K. Leonard,33,6-11,0-0,0-1,9,3,3,0,2,2,12
20877,400489054,T. Splitter,26,7-10,3-3,0-0,7,1,0,1,2,3,17
20878,400489054,T. Duncan,32,3-8,2-3,0-0,6,4,0,2,1,2,8
20879,400489054,T. Parker,36,8-14,2-4,2-2,2,5,0,0,4,2,20
20880,400489054,D. Green,17,0-2,0-0,0-0,3,1,2,0,3,0,0
20881,400489054,J. Ayres,16,3-4,0-0,0-0,2,0,0,0,1,3,6
20882,400489054,M. Bonner,3,1-1,0-0,1-1,2,0,0,0,0,0,3
20883,400489054,B. Diaw,18,3-7,1-1,0-2,1,1,0,0,0,3,7
20884,400489054,P. Mills,12,1-2,3-5,0-1,1,1,2,0,0,0,5
20885,400489054,M. Ginobili,27,6-13,0-0,3-7,5,7,0,0,1,3,15
20886,400489054,M. Belinelli,20,4-7,0-0,1-3,3,2,1,0,1,0,9
20887,400489054,Z. Randolph,40,5-15,6-8,0-0,10,3,1,0,4,3,16
20888,400489054,T. Prince,36,5-13,0-0,0-2,4,2,0,1,0,0,10
20889,400489054,M. Gasol,10,1-3,0-0,0-0,2,3,0,0,1,0,2
20890,400489054,M. Conley,38,12-19,2-2,2-3,1,2,4,0,2,0,28
20891,400489054,T. Allen,28,4-9,4-4,0-2,4,4,1,1,3,1,12
20892,400489054,E. Davis,16,3-4,0-1,0-0,4,2,0,0,1,2,6
20893,400489054,K. Koufos,28,3-8,0-0,0-0,7,0,0,0,1,5,6
20894,400489054,J. Bayless,15,1-4,0-0,0-1,2,0,1,0,0,3,2
20895,400489054,Q. Pondexter,7,0-0,0-0,0-0,2,0,0,0,0,0,0
20896,400489054,M. Miller,23,1-5,1-2,1-3,2,0,0,0,2,4,4
20897,400489180,G. Davis,40,5-14,6-6,0-0,9,0,1,3,0,2,16
20898,400489180,A. Nicholson,37,8-12,1-1,2-3,11,0,0,4,1,4,19
20899,400489180,J. Nelson,44,6-14,5-5,2-8,4,5,1,0,2,4,19
20900,400489180,A. Afflalo,45,5-16,6-6,1-4,5,3,1,0,4,1,17
20901,400489180,V. Oladipo,40,4-11,1-2,1-6,6,3,3,0,4,2,10
20902,400489180,J. Maxiell,10,2-3,0-0,0-0,0,0,0,0,0,0,4
20903,400489180,M. Harkless,7,0-2,0-0,0-0,0,0,1,1,1,0,0
20904,400489180,R. Price,9,0-1,0-0,0-1,0,1,0,0,0,2,0
20905,400489180,E. Moore,8,0-2,0-0,0-0,0,0,0,0,0,0,0
20906,400489180,Z. Randolph,30,7-15,5-6,0-0,12,2,0,0,3,3,19
20907,400489180,T. Prince,34,3-8,0-0,0-0,4,2,0,0,0,1,6
20908,400489180,K. Koufos,26,3-10,1-2,0-0,11,0,0,3,3,5,7
20909,400489180,M. Conley,35,5-16,1-3,2-5,3,7,1,0,2,3,13
20910,400489180,J. Bayless,29,4-10,0-0,3-5,1,4,1,1,0,1,11
20911,400489180,J. Leuer,27,7-14,1-2,1-2,12,0,1,0,1,2,16
20912,400489180,M. Miller,24,3-6,0-0,2-3,4,0,0,0,1,3,8
20913,400489180,N. Calathes,20,1-2,4-4,0-0,2,8,0,0,2,2,6
20914,400489180,J. Franklin,15,3-5,0-0,2-2,3,0,1,0,2,1,8
20915,400489193,S. Ibaka,32,6-14,0-0,0-1,7,3,0,2,3,3,12
