,id,player,MIN,FG,3PT,FT,REB,AST,STL,BLK,TO,PF,PTS,3PTsMade,3PTsAttempted,FTsMade,FTsAttempted,FGsMade,FGsAttempted
18552,400489317,G. Dieng,2,1-1,0-0,0-0,2,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,1.0
18553,400489317,D. Cunningham,19,3-6,0-0,0-0,4,2,1,0,0,1,6,0.0,0.0,0.0,0.0,3.0,6.0
18554,400489317,L. Mbah a Moute,15,2-5,4-8,0-0,8,0,0,0,1,0,8,4.0,8.0,0.0,0.0,2.0,5.0
18555,400489317,R. Hummel,5,1-1,0-0,0-0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,1.0
18556,400489317,S. Muhammad,2,0-1,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
18557,400489317,A. Shved,20,2-8,0-0,1-5,3,2,1,1,0,0,5,0.0,0.0,1.0,5.0,2.0,8.0
18558,400489317,A.J. Price,2,0-0,0-0,0-0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18559,400489317,J.J. Barea,19,2-8,0-0,2-3,3,6,0,0,2,2,6,0.0,0.0,2.0,3.0,2.0,8.0
18560,400489317,E. Ilyasova,21,2-10,0-0,0-3,3,1,3,0,2,2,4,0.0,0.0,0.0,3.0,2.0,10.0
18561,400489317,G. Antetokounmpo,31,3-6,0-0,0-1,5,4,4,2,4,1,6,0.0,0.0,0.0,1.0,3.0,6.0
18562,400489317,L. Sanders,34,4-7,1-4,0-0,10,0,2,0,3,3,9,1.0,4.0,0.0,0.0,4.0,7.0
18563,400489317,B. Knight,34,6-15,5-7,1-5,2,5,1,0,4,2,18,5.0,7.0,1.0,5.0,6.0,15.0
18564,400489317,K. Middleton,41,10-20,0-0,3-7,9,4,1,2,3,3,23,0.0,0.0,3.0,7.0,10.0,20.0
18565,400489317,E. Udoh,4,0-0,0-0,0-0,1,1,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
18566,400489317,C. Butler,24,3-11,0-0,0-2,5,4,1,1,0,5,6,0.0,0.0,0.0,2.0,3.0,11.0
18567,400489317,M. Raduljica,14,3-6,2-2,0-0,5,1,0,0,1,1,8,2.0,2.0,0.0,0.0,3.0,6.0
18568,400489317,N. Wolters,14,1-2,0-2,0-0,1,3,0,1,1,0,2,0.0,2.0,0.0,0.0,1.0,2.0
18569,400489317,O.J. Mayo,24,8-12,2-2,1-4,2,2,0,0,2,1,19,2.0,2.0,1.0,4.0,8.0,12.0
18570,400489352,E. Ilyasova,18,4-9,0-0,0-1,3,0,0,0,4,2,8,0.0,0.0,0.0,1.0,4.0,9.0
18571,400489352,G. Antetokounmpo,34,3-6,3-4,1-2,7,5,0,1,2,4,10,3.0,4.0,1.0,2.0,3.0,6.0
18572,400489352,L. Sanders,35,7-7,2-2,0-0,8,2,2,2,1,3,16,2.0,2.0,0.0,0.0,7.0,7.0
18573,400489352,L. Ridnour,37,4-8,4-4,0-2,3,8,1,0,3,1,12,4.0,4.0,0.0,2.0,4.0,8.0
18574,400489352,B. Knight,32,3-12,1-2,1-5,2,3,2,0,1,2,8,1.0,2.0,1.0,5.0,3.0,12.0
18575,400489352,C. Butler,17,4-8,0-0,1-2,3,2,1,0,0,0,9,0.0,0.0,1.0,2.0,4.0,8.0
18576,400489352,M. Raduljica,13,3-5,1-1,0-0,2,0,0,0,0,4,7,1.0,1.0,0.0,0.0,3.0,5.0
18577,400489352,G. Neal,17,5-9,0-1,1-4,1,0,0,0,0,0,11,0.0,1.0,1.0,4.0,5.0,9.0
18578,400489352,K. Middleton,20,1-5,0-0,0-2,4,1,1,0,1,2,2,0.0,0.0,0.0,2.0,1.0,5.0
18579,400489352,O.J. Mayo,18,2-7,0-0,0-4,1,0,1,1,1,1,4,0.0,0.0,0.0,4.0,2.0,7.0
18580,400489352,M. Williams,29,1-7,0-0,0-1,4,2,1,0,0,0,2,0.0,0.0,0.0,1.0,1.0,7.0
18581,400489352,D. Favors,29,9-16,3-3,0-0,11,0,4,0,0,1,21,3.0,3.0,0.0,0.0,9.0,16.0
18582,400489352,R. Jefferson,25,1-3,2-2,0-2,2,1,0,0,2,2,4,2.0,2.0,0.0,2.0,1.0,3.0
18583,400489352,G. Hayward,40,8-16,3-3,3-5,4,2,2,3,2,2,22,3.0,3.0,3.0,5.0,8.0,16.0
18584,400489352,T. Burke,28,3-9,4-4,1-4,5,4,1,0,3,2,11,4.0,4.0,1.0,4.0,3.0,9.0
18585,400489352,J. Evans,19,1-4,0-0,0-0,3,0,1,1,0,2,2,0.0,0.0,0.0,0.0,1.0,4.0
18586,400489352,E. Kanter,19,5-9,1-1,0-0,6,1,0,2,2,1,11,1.0,1.0,0.0,0.0,5.0,9.0
18587,400489352,D. Garrett,20,4-5,0-0,2-2,4,2,1,0,1,2,10,0.0,0.0,2.0,2.0,4.0,5.0
18588,400489352,A. Burks,31,4-12,4-4,1-2,4,3,0,0,1,3,13,4.0,4.0,1.0,2.0,4.0,12.0
18589,400489421,E. Ilyasova,26,3-9,0-0,2-4,3,2,0,0,2,4,8,0.0,0.0,2.0,4.0,3.0,9.0
18590,400489421,G. Antetokounmpo,38,5-12,3-4,0-3,11,5,2,2,4,2,13,3.0,4.0,0.0,3.0,5.0,12.0
18591,400489421,L. Sanders,7,0-1,0-0,0-0,4,0,0,1,1,3,0,0.0,0.0,0.0,0.0,0.0,1.0
18592,400489421,B. Knight,35,6-15,0-0,1-8,2,4,1,0,3,1,13,0.0,0.0,1.0,8.0,6.0,15.0
18593,400489421,K. Middleton,36,3-14,1-3,1-3,8,3,1,0,1,3,8,1.0,3.0,1.0,3.0,3.0,14.0
18594,400489421,E. Udoh,24,1-2,0-0,0-0,6,0,1,1,0,2,2,0.0,0.0,0.0,0.0,1.0,2.0
18595,400489421,M. Raduljica,17,3-6,3-3,0-0,3,0,1,0,0,5,9,3.0,3.0,0.0,0.0,3.0,6.0
18596,400489421,L. Ridnour,28,6-11,0-0,4-5,1,5,0,0,2,1,16,0.0,0.0,4.0,5.0,6.0,11.0
18597,400489421,O.J. Mayo,30,5-11,2-4,4-8,2,3,1,0,2,2,16,2.0,4.0,4.0,8.0,5.0,11.0
18598,400489421,S. Ibaka,33,7-14,2-2,1-2,17,1,0,3,3,0,17,2.0,2.0,1.0,2.0,7.0,14.0
18599,400489421,T. Sefolosha,39,6-16,0-0,2-6,6,4,2,2,1,2,14,0.0,0.0,2.0,6.0,6.0,16.0
18600,400489421,K. Durant,40,8-18,15-17,2-5,10,7,0,1,2,1,33,15.0,17.0,2.0,5.0,8.0,18.0
18601,400489421,K. Perkins,21,1-5,1-2,0-0,8,0,0,0,4,3,3,1.0,2.0,0.0,0.0,1.0,5.0
18602,400489421,R. Jackson,24,1-8,0-0,0-2,2,3,2,0,2,2,2,0.0,0.0,0.0,2.0,1.0,8.0
18603,400489421,N. Collison,14,2-3,0-0,0-0,3,1,0,0,0,3,4,0.0,0.0,0.0,0.0,2.0,3.0
18604,400489421,P. Jones,7,0-1,0-0,0-1,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0
18605,400489421,S. Adams,11,0-2,1-4,0-0,5,1,0,0,0,1,1,1.0,4.0,0.0,0.0,0.0,2.0
18606,400489421,D. Fisher,24,4-9,0-0,2-4,4,5,1,0,1,2,10,0.0,0.0,2.0,4.0,4.0,9.0
18607,400489421,J. Lamb,28,6-10,2-2,3-5,3,2,1,1,3,2,17,2.0,2.0,3.0,5.0,6.0,10.0
18608,400489443,Z. Randolph,26,2-10,2-2,0-0,4,1,0,0,2,2,6,2.0,2.0,0.0,0.0,2.0,10.0
18609,400489443,T. Prince,25,2-7,3-4,1-3,2,0,1,1,0,2,8,3.0,4.0,1.0,3.0,2.0,7.0
18610,400489443,M. Gasol,14,0-4,0-0,0-0,5,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,4.0
18611,400489443,M. Conley,35,6-13,1-2,2-6,7,5,1,1,2,3,15,1.0,2.0,2.0,6.0,6.0,13.0
18612,400489443,C. Lee,26,3-7,2-2,1-3,0,0,0,0,0,2,9,2.0,2.0,1.0,3.0,3.0,7.0
18613,400489443,J. Johnson,28,7-13,0-0,1-3,6,5,2,6,0,2,15,0.0,0.0,1.0,3.0,7.0,13.0
18614,400489443,E. Davis,21,7-8,0-2,0-0,9,1,0,0,0,1,14,0.0,2.0,0.0,0.0,7.0,8.0
18615,400489443,K. Koufos,22,4-7,2-4,0-0,4,3,1,2,1,2,10,2.0,4.0,0.0,0.0,4.0,7.0
18616,400489443,N. Calathes,13,1-3,1-2,0-1,1,3,0,0,2,1,3,1.0,2.0,0.0,1.0,1.0,3.0
18617,400489443,J. Franklin,9,0-2,0-0,0-1,1,1,0,0,0,2,0,0.0,0.0,0.0,1.0,0.0,2.0
18618,400489443,M. Miller,19,1-8,0-0,0-3,4,1,2,0,0,0,2,0.0,0.0,0.0,3.0,1.0,8.0
18619,400489443,E. Ilyasova,29,2-11,0-0,0-1,13,3,1,0,1,4,4,0.0,0.0,0.0,1.0,2.0,11.0
18620,400489443,G. Antetokounmpo,22,2-4,2-2,0-2,1,1,0,0,2,4,6,2.0,2.0,0.0,2.0,2.0,4.0
18621,400489443,L. Sanders,37,4-12,2-2,0-1,12,1,0,3,1,3,10,2.0,2.0,0.0,1.0,4.0,12.0
18622,400489443,L. Ridnour,43,4-8,0-0,1-3,6,9,1,0,3,3,9,0.0,0.0,1.0,3.0,4.0,8.0
18623,400489443,B. Knight,40,10-17,2-2,5-8,2,4,1,0,4,0,27,2.0,2.0,5.0,8.0,10.0,17.0
18624,400489443,C. Butler,19,5-12,0-0,0-2,2,2,1,1,1,1,10,0.0,0.0,0.0,2.0,5.0,12.0
18625,400489443,M. Raduljica,5,0-0,1-2,0-0,0,0,0,0,1,1,1,1.0,2.0,0.0,0.0,0.0,0.0
18626,400489443,J. Henson,26,3-9,2-4,0-0,13,2,1,1,2,2,8,2.0,4.0,0.0,0.0,3.0,9.0
18627,400489443,K. Middleton,12,1-6,0-0,0-1,2,0,0,0,0,1,2,0.0,0.0,0.0,1.0,1.0,6.0
18628,400489443,O.J. Mayo,7,0-3,0-0,0-2,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,3.0
18629,400489470,E. Ilyasova,23,1-3,2-2,1-1,3,1,1,0,3,1,5,2.0,2.0,1.0,1.0,1.0,3.0
18630,400489470,G. Antetokounmpo,21,4-10,0-0,2-4,4,3,1,1,3,4,10,0.0,0.0,2.0,4.0,4.0,10.0
18631,400489470,L. Sanders,31,5-8,2-6,0-0,5,1,2,5,0,4,12,2.0,6.0,0.0,0.0,5.0,8.0
18632,400489470,L. Ridnour,30,5-8,0-0,4-4,1,5,0,0,3,3,14,0.0,0.0,4.0,4.0,5.0,8.0
18633,400489470,B. Knight,34,9-16,5-7,3-6,4,7,0,0,4,3,26,5.0,7.0,3.0,6.0,9.0,16.0
18634,400489470,C. Butler,5,1-4,0-0,0-0,1,1,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,4.0
18635,400489470,M. Raduljica,8,0-1,0-0,0-0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0
18636,400489470,J. Henson,29,8-12,4-6,0-0,15,1,0,1,1,2,20,4.0,6.0,0.0,0.0,8.0,12.0
18637,400489470,K. Middleton,28,3-9,0-0,0-4,1,3,2,2,0,2,6,0.0,0.0,0.0,4.0,3.0,9.0
18638,400489470,O.J. Mayo,30,4-9,0-0,1-4,5,1,0,0,4,3,9,0.0,0.0,1.0,4.0,4.0,9.0
18639,400489470,T. Jones,38,14-20,7-10,1-2,11,1,1,2,0,1,36,7.0,10.0,1.0,2.0,14.0,20.0
18640,400489470,C. Parsons,37,3-10,1-2,1-5,8,2,1,1,3,1,8,1.0,2.0,1.0,5.0,3.0,10.0
18641,400489470,D. Howard,35,8-11,3-7,1-1,14,2,0,1,0,4,20,3.0,7.0,1.0,1.0,8.0,11.0
18642,400489470,J. Lin,23,2-7,2-2,1-1,1,4,0,0,2,2,7,2.0,2.0,1.0,1.0,2.0,7.0
18643,400489470,J. Harden,37,7-16,7-10,1-6,4,4,5,0,4,3,22,7.0,10.0,1.0,6.0,7.0,16.0
18644,400489470,D. Motiejunas,21,1-4,1-2,0-2,3,2,2,0,1,5,3,1.0,2.0,0.0,2.0,1.0,4.0
18645,400489470,R. Covington,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18646,400489470,R. Brewer,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18647,400489470,O. Casspi,21,3-11,0-0,0-6,4,1,1,0,0,1,6,0.0,0.0,0.0,6.0,3.0,11.0
18648,400489470,I. Canaan,1,0-0,2-2,0-0,1,0,0,0,0,0,2,2.0,2.0,0.0,0.0,0.0,0.0
18649,400489470,A. Brooks,25,3-6,2-2,2-4,0,4,1,0,1,2,10,2.0,2.0,2.0,4.0,3.0,6.0
18650,400489477,E. Ilyasova,19,1-6,0-0,0-1,3,1,0,0,0,2,2,0.0,0.0,0.0,1.0,1.0,6.0
18651,400489477,G. Antetokounmpo,30,4-10,0-0,3-6,4,1,0,0,2,2,11,0.0,0.0,3.0,6.0,4.0,10.0
18652,400489477,L. Sanders,21,4-8,2-4,0-0,7,0,4,1,0,2,10,2.0,4.0,0.0,0.0,4.0,8.0
18653,400489477,L. Ridnour,11,1-5,0-0,0-0,0,3,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,5.0
18654,400489477,B. Knight,32,8-16,3-3,2-4,1,3,0,0,3,1,21,3.0,3.0,2.0,4.0,8.0,16.0
18655,400489477,E. Udoh,20,1-3,2-2,0-0,4,0,1,0,0,1,4,2.0,2.0,0.0,0.0,1.0,3.0
18656,400489477,M. Raduljica,7,1-3,0-0,0-0,3,0,0,0,1,2,2,0.0,0.0,0.0,0.0,1.0,3.0
18657,400489477,J. Henson,24,5-11,0-1,0-0,11,1,1,2,0,5,10,0.0,1.0,0.0,0.0,5.0,11.0
18658,400489477,G. Neal,18,1-8,0-0,1-5,2,3,0,0,1,1,3,0.0,0.0,1.0,5.0,1.0,8.0
18659,400489477,N. Wolters,12,3-7,3-5,0-1,1,3,0,1,0,0,9,3.0,5.0,0.0,1.0,3.0,7.0
18660,400489477,K. Middleton,26,4-7,0-2,0-2,0,2,4,0,0,1,8,0.0,2.0,0.0,2.0,4.0,7.0
18661,400489477,O.J. Mayo,19,0-4,0-0,0-2,1,2,0,2,1,0,0,0.0,0.0,0.0,2.0,0.0,4.0
18662,400489477,K. Leonard,21,5-9,1-1,0-1,5,1,0,1,1,1,11,1.0,1.0,0.0,1.0,5.0,9.0
18663,400489477,T. Duncan,28,4-7,3-7,0-0,13,2,0,3,0,1,11,3.0,7.0,0.0,0.0,4.0,7.0
18664,400489477,B. Diaw,21,2-3,0-1,0-0,1,3,0,0,4,2,4,0.0,1.0,0.0,0.0,2.0,3.0
18665,400489477,C. Joseph,26,4-8,2-2,2-3,4,3,0,0,1,2,12,2.0,2.0,2.0,3.0,4.0,8.0
18666,400489477,M. Belinelli,26,5-8,2-2,2-3,3,3,0,0,0,1,14,2.0,2.0,2.0,3.0,5.0,8.0
18667,400489477,M. Thomas,15,1-4,0-2,0-0,9,0,0,2,1,0,2,0.0,2.0,0.0,0.0,1.0,4.0
18668,400489477,J. Ayres,15,5-6,3-3,0-0,6,0,0,0,1,2,13,3.0,3.0,0.0,0.0,5.0,6.0
18669,400489477,A. Baynes,15,4-6,1-1,0-0,6,0,0,1,2,1,9,1.0,1.0,0.0,0.0,4.0,6.0
18670,400489477,N. De Colo,25,5-10,0-0,3-4,4,2,2,1,1,2,13,0.0,0.0,3.0,4.0,5.0,10.0
18671,400489477,P. Mills,27,8-12,0-0,4-6,2,7,3,0,1,2,20,0.0,0.0,4.0,6.0,8.0,12.0
18672,400489477,M. Ginobili,22,0-3,1-2,0-1,2,7,1,0,3,2,1,1.0,2.0,0.0,1.0,0.0,3.0
18673,400489523,P. Millsap,29,8-14,4-6,0-2,8,4,2,0,1,1,20,4.0,6.0,0.0,2.0,8.0,14.0
18674,400489523,G. Ayon,28,4-5,0-2,0-0,4,2,2,0,3,5,8,0.0,2.0,0.0,0.0,4.0,5.0
18675,400489523,D. Carroll,24,4-5,1-2,3-3,6,4,0,0,1,3,12,1.0,2.0,3.0,3.0,4.0,5.0
18676,400489523,S. Mack,24,3-7,2-2,1-2,1,4,2,0,2,1,9,2.0,2.0,1.0,2.0,3.0,7.0
18677,400489523,K. Korver,26,3-7,3-3,3-4,3,2,1,0,0,1,12,3.0,3.0,3.0,4.0,3.0,7.0
18678,400489523,M. Scott,27,4-10,4-4,2-5,4,0,0,0,2,1,14,4.0,4.0,2.0,5.0,4.0,10.0
18679,400489523,E. Brand,20,5-8,0-0,0-0,5,2,1,2,0,4,10,0.0,0.0,0.0,0.0,5.0,8.0
18680,400489523,J. Nunnally,12,1-3,0-0,1-3,3,0,1,0,0,0,3,0.0,0.0,1.0,3.0,1.0,3.0
18681,400489523,D. Schroder,18,1-6,2-2,0-1,1,2,1,0,2,1,4,2.0,2.0,0.0,1.0,1.0,6.0
18682,400489523,J. Cunningham,9,1-2,0-0,0-1,0,1,0,0,1,2,2,0.0,0.0,0.0,1.0,1.0,2.0
18683,400489523,L. Williams,24,6-9,3-4,3-5,0,5,0,0,1,0,18,3.0,4.0,3.0,5.0,6.0,9.0
18684,400489523,E. Ilyasova,21,5-15,1-1,0-3,13,1,1,0,1,2,11,1.0,1.0,0.0,3.0,5.0,15.0
18685,400489523,G. Antetokounmpo,25,2-6,1-2,0-2,2,2,1,1,4,5,5,1.0,2.0,0.0,2.0,2.0,6.0
18686,400489523,L. Sanders,21,0-5,1-2,0-0,4,0,0,0,2,2,1,1.0,2.0,0.0,0.0,0.0,5.0
18687,400489523,L. Ridnour,15,1-3,0-0,0-2,0,3,0,0,2,3,2,0.0,0.0,0.0,2.0,1.0,3.0
18688,400489523,B. Knight,36,11-15,0-0,5-7,4,5,1,1,4,4,27,0.0,0.0,5.0,7.0,11.0,15.0
18689,400489523,E. Udoh,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18690,400489523,C. Butler,15,5-9,0-0,0-1,2,1,1,0,2,1,10,0.0,0.0,0.0,1.0,5.0,9.0
18691,400489523,M. Raduljica,11,0-2,0-0,0-0,1,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.0
18692,400489523,J. Henson,28,5-8,0-2,0-0,10,1,0,2,1,2,10,0.0,2.0,0.0,0.0,5.0,8.0
18693,400489523,N. Wolters,16,3-5,2-4,0-0,1,5,1,1,0,1,8,2.0,4.0,0.0,0.0,3.0,5.0
18694,400489523,K. Middleton,31,5-9,1-2,0-3,1,1,1,0,2,4,11,1.0,2.0,0.0,3.0,5.0,9.0
18695,400489523,O.J. Mayo,21,1-5,0-0,0-3,1,3,0,0,1,1,2,0.0,0.0,0.0,3.0,1.0,5.0
18696,400489562,E. Ilyasova,20,4-12,0-0,2-3,6,1,0,0,0,2,10,0.0,0.0,2.0,3.0,4.0,12.0
18697,400489562,L. Sanders,33,4-11,2-4,0-0,9,2,4,4,2,3,10,2.0,4.0,0.0,0.0,4.0,11.0
18698,400489562,B. Knight,26,3-9,2-2,2-5,0,4,0,0,1,1,10,2.0,2.0,2.0,5.0,3.0,9.0
18699,400489562,N. Wolters,41,4-11,0-3,0-0,7,9,0,0,0,3,8,0.0,3.0,0.0,0.0,4.0,11.0
18700,400489562,K. Middleton,25,5-11,0-0,0-1,4,2,1,0,3,1,10,0.0,0.0,0.0,1.0,5.0,11.0
18701,400489562,G. Antetokounmpo,29,4-7,5-9,2-4,7,3,1,0,2,1,15,5.0,9.0,2.0,4.0,4.0,7.0
18702,400489562,C. Butler,29,7-12,2-2,4-6,4,1,1,1,1,2,20,2.0,2.0,4.0,6.0,7.0,12.0
18703,400489562,M. Raduljica,12,3-4,0-0,0-0,5,0,0,2,3,4,6,0.0,0.0,0.0,0.0,3.0,4.0
18704,400489562,G. Neal,24,5-10,3-4,0-2,1,1,1,0,3,3,13,3.0,4.0,0.0,2.0,5.0,10.0
18705,400489562,G. Davis,23,2-6,0-0,0-0,5,2,1,1,2,1,4,0.0,0.0,0.0,0.0,2.0,6.0
18706,400489562,N. Vucevic,26,5-9,2-2,0-0,6,4,1,0,2,4,12,2.0,2.0,0.0,0.0,5.0,9.0
18707,400489562,J. Nelson,12,1-2,0-0,0-1,1,3,0,0,0,1,2,0.0,0.0,0.0,1.0,1.0,2.0
18708,400489562,A. Afflalo,30,7-13,6-7,1-2,5,2,0,0,0,1,21,6.0,7.0,1.0,2.0,7.0,13.0
18709,400489562,V. Oladipo,32,5-10,4-5,1-2,5,7,3,0,5,4,15,4.0,5.0,1.0,2.0,5.0,10.0
18710,400489562,M. Harkless,26,4-8,2-4,0-1,3,3,2,0,0,1,10,2.0,4.0,0.0,1.0,4.0,8.0
18711,400489562,T. Harris,30,7-18,4-5,0-2,6,1,0,2,1,1,18,4.0,5.0,0.0,2.0,7.0,18.0
18712,400489562,K. O'Quinn,17,3-6,2-2,0-1,7,2,1,0,3,3,8,2.0,2.0,0.0,1.0,3.0,6.0
18713,400489562,R. Price,8,1-1,0-0,0-0,1,1,0,0,1,0,2,0.0,0.0,0.0,0.0,1.0,1.0
18714,400489562,D. Lamb,12,3-3,0-0,2-2,3,1,0,0,1,1,8,0.0,0.0,2.0,2.0,3.0,3.0
18715,400489562,E. Moore,24,5-7,0-0,3-5,2,1,2,1,0,5,13,0.0,0.0,3.0,5.0,5.0,7.0
18716,400489575,E. Ilyasova,38,5-13,2-3,2-3,13,2,2,0,1,4,14,2.0,3.0,2.0,3.0,5.0,13.0
18717,400489575,L. Sanders,30,4-7,2-2,0-0,8,0,0,2,1,3,10,2.0,2.0,0.0,0.0,4.0,7.0
18718,400489575,B. Knight,41,8-19,5-6,2-5,6,7,1,0,3,2,23,5.0,6.0,2.0,5.0,8.0,19.0
18719,400489575,N. Wolters,24,4-9,1-2,0-0,3,2,0,0,1,2,9,1.0,2.0,0.0,0.0,4.0,9.0
18720,400489575,K. Middleton,32,3-8,4-4,2-4,2,1,2,0,3,2,12,4.0,4.0,2.0,4.0,3.0,8.0
18721,400489575,G. Antetokounmpo,20,1-3,0-0,1-2,0,1,1,0,2,1,3,0.0,0.0,1.0,2.0,1.0,3.0
18722,400489575,C. Butler,21,2-6,5-6,1-3,2,0,1,1,1,2,10,5.0,6.0,1.0,3.0,2.0,6.0
18723,400489575,M. Raduljica,8,0-1,2-2,0-0,2,1,0,0,0,3,2,2.0,2.0,0.0,0.0,0.0,1.0
18724,400489575,Z. Pachulia,12,2-2,0-0,0-0,1,1,1,0,1,1,4,0.0,0.0,0.0,0.0,2.0,2.0
18725,400489575,G. Neal,13,1-8,0-0,1-6,1,0,0,0,0,1,3,0.0,0.0,1.0,6.0,1.0,8.0
18726,400489575,Z. Randolph,34,8-19,7-8,0-0,10,3,0,0,1,1,23,7.0,8.0,0.0,0.0,8.0,19.0
18727,400489575,T. Prince,23,0-5,0-0,0-0,3,3,1,0,0,2,0,0.0,0.0,0.0,0.0,0.0,5.0
18728,400489575,M. Gasol,31,9-15,1-4,0-0,6,2,0,2,1,4,19,1.0,4.0,0.0,0.0,9.0,15.0
18729,400489575,C. Lee,40,3-8,1-1,1-2,5,7,0,0,3,3,8,1.0,1.0,1.0,2.0,3.0,8.0
18730,400489575,N. Calathes,40,8-12,2-3,4-5,5,3,1,0,0,2,22,2.0,3.0,4.0,5.0,8.0,12.0
18731,400489575,J. Johnson,23,7-13,0-0,0-0,4,2,0,2,2,2,14,0.0,0.0,0.0,0.0,7.0,13.0
18732,400489575,E. Davis,7,0-1,0-0,0-0,5,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,1.0
18733,400489575,J. Leuer,18,2-3,4-4,0-0,5,1,1,1,1,2,8,4.0,4.0,0.0,0.0,2.0,3.0
18734,400489575,K. Koufos,6,0-0,0-0,0-0,2,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18735,400489575,J. Franklin,4,0-0,0-0,0-0,0,1,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
18736,400489575,M. Miller,14,1-3,2-2,1-3,3,0,1,0,2,1,5,2.0,2.0,1.0,3.0,1.0,3.0
18737,400489607,E. Ilyasova,21,4-16,0-0,0-3,11,2,0,1,0,1,8,0.0,0.0,0.0,3.0,4.0,16.0
18738,400489607,L. Sanders,34,12-19,1-5,0-0,15,2,1,1,2,1,25,1.0,5.0,0.0,0.0,12.0,19.0
18739,400489607,B. Knight,38,4-17,6-8,2-4,2,8,2,0,1,2,16,6.0,8.0,2.0,4.0,4.0,17.0
18740,400489607,N. Wolters,28,2-7,0-0,0-0,2,4,1,1,0,0,4,0.0,0.0,0.0,0.0,2.0,7.0
18741,400489607,K. Middleton,44,10-21,0-0,5-8,6,3,2,0,4,5,25,0.0,0.0,5.0,8.0,10.0,21.0
18742,400489607,G. Antetokounmpo,33,1-4,3-6,0-1,4,1,1,1,4,4,5,3.0,6.0,0.0,1.0,1.0,4.0
18743,400489607,J. Henson,17,1-5,0-0,0-0,5,0,0,1,1,4,2,0.0,0.0,0.0,0.0,1.0,5.0
18744,400489607,Z. Pachulia,22,2-6,11-12,0-0,4,2,2,0,2,3,15,11.0,12.0,0.0,0.0,2.0,6.0
18745,400489607,L. Ridnour,4,0-0,0-0,0-0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
18746,400489607,K. Faried,32,4-11,2-2,0-0,9,1,2,1,0,4,10,2.0,2.0,0.0,0.0,4.0,11.0
18747,400489607,W. Chandler,35,11-19,1-2,1-6,3,1,0,1,4,2,24,1.0,2.0,1.0,6.0,11.0,19.0
18748,400489607,J. Hickson,35,7-11,5-6,0-0,10,0,2,2,1,3,19,5.0,6.0,0.0,0.0,7.0,11.0
18749,400489607,T. Lawson,37,6-14,5-6,1-2,7,13,0,0,4,3,18,5.0,6.0,1.0,2.0,6.0,14.0
18750,400489607,R. Foye,44,5-14,5-5,5-10,3,6,1,4,3,2,20,5.0,5.0,5.0,10.0,5.0,14.0
18751,400489607,D. Arthur,7,0-1,0-0,0-0,1,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,1.0
18752,400489607,Q. Miller,13,4-8,1-1,1-3,3,1,0,1,0,3,10,1.0,1.0,1.0,3.0,4.0,8.0
18753,400489607,A. Randolph,10,0-1,3-4,0-0,6,0,0,2,1,1,3,3.0,4.0,0.0,0.0,0.0,1.0
18754,400489607,T. Mozgov,12,0-0,0-0,0-0,2,0,0,1,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0
18755,400489607,E. Fournier,15,2-5,0-0,2-2,4,0,0,0,3,1,6,0.0,0.0,2.0,2.0,2.0,5.0
18756,400489626,T. Jones,23,1-4,0-0,0-0,5,1,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,4.0
18757,400489626,C. Parsons,35,3-8,0-0,2-5,3,4,2,0,2,1,8,0.0,0.0,2.0,5.0,3.0,8.0
18758,400489626,D. Howard,37,11-19,5-7,0-0,13,5,1,2,2,3,27,5.0,7.0,0.0,0.0,11.0,19.0
18759,400489626,P. Beverley,30,6-12,0-0,3-5,3,3,1,3,0,3,15,0.0,0.0,3.0,5.0,6.0,12.0
18760,400489626,J. Harden,39,9-21,3-4,1-9,2,3,4,0,5,1,22,3.0,4.0,1.0,9.0,9.0,21.0
